number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_rate,params_hidden_units,params_lr,params_n_layers,user_attrs_val_f1_epoch_1,user_attrs_val_f1_epoch_10,user_attrs_val_f1_epoch_100,user_attrs_val_f1_epoch_11,user_attrs_val_f1_epoch_12,user_attrs_val_f1_epoch_13,user_attrs_val_f1_epoch_14,user_attrs_val_f1_epoch_15,user_attrs_val_f1_epoch_16,user_attrs_val_f1_epoch_17,user_attrs_val_f1_epoch_18,user_attrs_val_f1_epoch_19,user_attrs_val_f1_epoch_2,user_attrs_val_f1_epoch_20,user_attrs_val_f1_epoch_21,user_attrs_val_f1_epoch_22,user_attrs_val_f1_epoch_23,user_attrs_val_f1_epoch_24,user_attrs_val_f1_epoch_25,user_attrs_val_f1_epoch_26,user_attrs_val_f1_epoch_27,user_attrs_val_f1_epoch_28,user_attrs_val_f1_epoch_29,user_attrs_val_f1_epoch_3,user_attrs_val_f1_epoch_30,user_attrs_val_f1_epoch_31,user_attrs_val_f1_epoch_32,user_attrs_val_f1_epoch_33,user_attrs_val_f1_epoch_34,user_attrs_val_f1_epoch_35,user_attrs_val_f1_epoch_36,user_attrs_val_f1_epoch_37,user_attrs_val_f1_epoch_38,user_attrs_val_f1_epoch_39,user_attrs_val_f1_epoch_4,user_attrs_val_f1_epoch_40,user_attrs_val_f1_epoch_41,user_attrs_val_f1_epoch_42,user_attrs_val_f1_epoch_43,user_attrs_val_f1_epoch_44,user_attrs_val_f1_epoch_45,user_attrs_val_f1_epoch_46,user_attrs_val_f1_epoch_47,user_attrs_val_f1_epoch_48,user_attrs_val_f1_epoch_49,user_attrs_val_f1_epoch_5,user_attrs_val_f1_epoch_50,user_attrs_val_f1_epoch_51,user_attrs_val_f1_epoch_52,user_attrs_val_f1_epoch_53,user_attrs_val_f1_epoch_54,user_attrs_val_f1_epoch_55,user_attrs_val_f1_epoch_56,user_attrs_val_f1_epoch_57,user_attrs_val_f1_epoch_58,user_attrs_val_f1_epoch_59,user_attrs_val_f1_epoch_6,user_attrs_val_f1_epoch_60,user_attrs_val_f1_epoch_61,user_attrs_val_f1_epoch_62,user_attrs_val_f1_epoch_63,user_attrs_val_f1_epoch_64,user_attrs_val_f1_epoch_65,user_attrs_val_f1_epoch_66,user_attrs_val_f1_epoch_67,user_attrs_val_f1_epoch_68,user_attrs_val_f1_epoch_69,user_attrs_val_f1_epoch_7,user_attrs_val_f1_epoch_70,user_attrs_val_f1_epoch_71,user_attrs_val_f1_epoch_72,user_attrs_val_f1_epoch_73,user_attrs_val_f1_epoch_74,user_attrs_val_f1_epoch_75,user_attrs_val_f1_epoch_76,user_attrs_val_f1_epoch_77,user_attrs_val_f1_epoch_78,user_attrs_val_f1_epoch_79,user_attrs_val_f1_epoch_8,user_attrs_val_f1_epoch_80,user_attrs_val_f1_epoch_81,user_attrs_val_f1_epoch_82,user_attrs_val_f1_epoch_83,user_attrs_val_f1_epoch_84,user_attrs_val_f1_epoch_85,user_attrs_val_f1_epoch_86,user_attrs_val_f1_epoch_87,user_attrs_val_f1_epoch_88,user_attrs_val_f1_epoch_89,user_attrs_val_f1_epoch_9,user_attrs_val_f1_epoch_90,user_attrs_val_f1_epoch_91,user_attrs_val_f1_epoch_92,user_attrs_val_f1_epoch_93,user_attrs_val_f1_epoch_94,user_attrs_val_f1_epoch_95,user_attrs_val_f1_epoch_96,user_attrs_val_f1_epoch_97,user_attrs_val_f1_epoch_98,user_attrs_val_f1_epoch_99,state
25,0.5423192215812862,2026-07-31 11:40:17.985352,2026-07-31 11:40:31.927657,0 days 00:00:13.942305,256,0.353202784449832,443,0.0017882323079846216,5,0.7376729576778316,,,,,,,,,,,,0.743859272766277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRUNED
26,0.5363479416323433,2026-07-31 11:40:31.930770,2026-07-31 11:41:03.824229,0 days 00:00:31.893459,512,0.24580414523942426,547,0.0015176218012577325,9,0.7415378438064646,,,,,,,,,,,,0.7467529914417897,,,,,,,,,,,0.7473122603823159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRUNED
27,0.5689510290833071,2026-07-31 11:41:03.827233,2026-07-31 11:41:19.001240,0 days 00:00:15.174007,128,0.20253684422807663,337,0.00014201970233938024,7,0.719554042886956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRUNED
28,0.5260579714104318,2026-07-31 11:41:19.003853,2026-07-31 11:53:57.221629,0 days 00:12:38.217776,256,0.10808144546161721,387,0.0006489206300931284,6,0.7392275091246975,0.7483881432220916,0.7466781866499104,0.748111818194101,0.7491727332892124,0.7527879570799609,0.7533517604815169,0.7497726908060116,0.7538995712444433,0.753991282284822,0.7523057001664861,0.7503942269143392,0.745768580293769,0.7553669365369549,0.7540765304124183,0.7527829068847269,0.7539209391910483,0.7520253704295917,0.7560531984881516,0.7497238015682681,0.7516790995248082,0.749449331765787,0.7528092844548541,0.7495827035552343,0.7550688637161697,0.7525365073539051,0.7500033488272407,0.7537700251987831,0.7502541602011878,0.7496026507906576,0.7505113841464229,0.753964301627657,0.7525848259793214,0.7527400492946668,0.7510199892227554,0.7521360780292873,0.7527813746994001,0.7532279505639865,0.7548571428571429,0.7487191932265544,0.753594974822198,0.7506976002551223,0.7529131112946141,0.7460720824111265,0.7522729647821089,0.7533353448162773,0.7499833348887437,0.750146580672672,0.7513039323680474,0.7506236077207304,0.7512348867082489,0.7503415345845216,0.7513199437531506,0.7514631085276439,0.749993333866624,0.7498970906531756,0.7494970351545955,0.7505905201826676,0.7466913639902284,0.7483713573362645,0.7496807656359017,0.7486079880072813,0.7485574937036099,0.749754043524458,0.749498997995992,0.7485328755638948,0.7468249733191035,0.7466826028494982,0.7515858852952286,0.7513763027473749,0.7501911667765326,0.7504056529704266,0.7491043690924715,0.7478835978835979,0.7490107107054292,0.7505970480378978,0.7494648368244796,0.74765289343871,0.7504648178699558,0.7499674029259134,0.7503210756690168,0.7482692512514645,0.7470197968255663,0.7484568715378528,0.7479308552464982,0.7466836972285421,0.7480381536185167,0.7497966508721419,0.7475650310861078,0.7485931231320175,0.7496820381029803,0.7478047298992486,0.7462448703135584,0.7458239757611195,0.7480238195615514,0.7466129865314068,0.7454367234482211,0.7454255742929226,0.7475007892244554,0.7464631177206027,COMPLETE
29,0.5347477655273298,2026-07-31 11:53:57.228115,2026-07-31 11:54:14.286088,0 days 00:00:17.057973,256,0.04457569779891585,316,0.0003951484287134595,3,0.7382510650307078,,,,,,,,,,,,0.7465695587924847,,,,,,,,,,,0.7491298666011101,,,,,,,,,,,0.7511265874641541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRUNED
30,0.5507589085757,2026-07-31 15:29:52.356298,2026-07-31 15:29:57.066709,0 days 00:00:04.710411,512,0.30213845626056873,372,0.0031955113193178016,5,0.7359529930224018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRUNED
31,0.5258875641084199,2026-07-31 15:29:57.069584,2026-07-31 15:41:47.144986,0 days 00:11:50.075402,256,0.11158443726865709,408,0.000688982696479218,6,0.7395547875858903,0.7510385082880308,0.7467611734593423,0.7501333048949558,0.7492255963569935,0.7525827674584511,0.753770398824409,0.7501911699601561,0.7535097511327074,0.7541559565481342,0.7520148462354189,0.7506606993452768,0.746560473076462,0.7555115184542978,0.7535648468847617,0.7534340297879059,0.7537255418670532,0.7514008218154651,0.7544662478347424,0.7511344829427152,0.7525439835284491,0.7491379076271416,0.7540794526652425,0.7483177384033446,0.7545856555982939,0.7527460976507069,0.7501842101737605,0.7532555917651524,0.7513130182089632,0.7495975099280885,0.7523996365982436,0.7542331001118423,0.7536250902171774,0.7538251543711407,0.7514555103302591,0.7535321821036107,0.7520305781175346,0.7532621746071537,0.7545367221371271,0.7495217824716437,0.7530477458427963,0.7501735091559447,0.7526526329595383,0.7470384793442444,0.7523193264208311,0.7535450603539201,0.7509248170326015,0.7505505877358241,0.7525144573099568,0.7514356246122164,0.7513810697852256,0.7504430438779998,0.752386092863443,0.7519482888941017,0.750116395078151,0.7495465918267386,0.7470218354514341,0.7522283976510067,0.7483115351629502,0.7499099723915335,0.7500065877888745,0.7490165224232888,0.7485076908759755,0.7488225644282162,0.7492068548975881,0.7478228547153781,0.7481122685953155,0.7485505979203939,0.75112142708116,0.7509601567602874,0.7510452299505891,0.7500947254269177,0.750161207543197,0.747994474844605,0.7478654541122275,0.7498825617203403,0.7493139713509184,0.7479501650516452,0.7524011281078201,0.7488572513785019,0.7492063492063492,0.7478428124916517,0.7464661494313954,0.747739328445632,0.746879813054331,0.7478175367730105,0.7471336909645524,0.7486818524194176,0.7478432852328472,0.7508856983031885,0.7492738073430508,0.7481972582477086,0.7477922387427346,0.7458165642872273,0.7468887359000159,0.7464603707487958,0.746269848664333,0.7455064270094405,0.7478705730334115,0.748326340571609,COMPLETE
32,0.5354859010334628,2026-07-31 15:41:47.151387,2026-07-31 15:42:21.995855,0 days 00:00:34.844468,256,0.06078478403788948,404,0.0008911336912200844,8,0.7411503833720713,,,,,,,,,,,,0.7460530334214125,,,,,,,,,,,0.7451700206329216,,,,,,,,,,,0.7525264632038455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRUNED
33,0.5493061467766334,2026-07-31 15:42:21.998755,2026-07-31 15:42:29.508323,0 days 00:00:07.509568,256,0.10233468885112637,296,0.0002683757500475259,7,0.7349336127617918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRUNED
34,0.5493730701635282,2026-07-31 15:42:29.510811,2026-07-31 15:42:33.221461,0 days 00:00:03.710650,1024,0.14135845533078428,479,0.0012813058142617615,6,0.7396032074288535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRUNED
35,0.5283204910641932,2026-07-31 15:42:33.227493,2026-07-31 15:43:41.926622,0 days 00:01:08.699129,256,0.031384953986712344,443,0.0005288610647758608,4,0.7424945017091072,0.7494749878843358,,0.7496349876096712,0.7506644979569167,0.752,,,,,,,0.7472116494038699,,,,,,,,,,,0.7494513200784385,,,,,,,,,,,0.7519323207075562,,,,,,,,,,,0.7549227118209223,,,,,,,,,,,0.7494803862243153,,,,,,,,,,,0.7503180661577609,,,,,,,,,,,0.7517415920891277,,,,,,,,,,,0.7507047497473539,,,,,,,,,,,PRUNED
