number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_rate,params_hidden_units,params_lr,params_n_layers,user_attrs_val_f1_epoch_1,user_attrs_val_f1_epoch_10,user_attrs_val_f1_epoch_100,user_attrs_val_f1_epoch_11,user_attrs_val_f1_epoch_12,user_attrs_val_f1_epoch_13,user_attrs_val_f1_epoch_14,user_attrs_val_f1_epoch_15,user_attrs_val_f1_epoch_16,user_attrs_val_f1_epoch_17,user_attrs_val_f1_epoch_18,user_attrs_val_f1_epoch_19,user_attrs_val_f1_epoch_2,user_attrs_val_f1_epoch_20,user_attrs_val_f1_epoch_21,user_attrs_val_f1_epoch_22,user_attrs_val_f1_epoch_23,user_attrs_val_f1_epoch_24,user_attrs_val_f1_epoch_25,user_attrs_val_f1_epoch_26,user_attrs_val_f1_epoch_27,user_attrs_val_f1_epoch_28,user_attrs_val_f1_epoch_29,user_attrs_val_f1_epoch_3,user_attrs_val_f1_epoch_30,user_attrs_val_f1_epoch_31,user_attrs_val_f1_epoch_32,user_attrs_val_f1_epoch_33,user_attrs_val_f1_epoch_34,user_attrs_val_f1_epoch_35,user_attrs_val_f1_epoch_36,user_attrs_val_f1_epoch_37,user_attrs_val_f1_epoch_38,user_attrs_val_f1_epoch_39,user_attrs_val_f1_epoch_4,user_attrs_val_f1_epoch_40,user_attrs_val_f1_epoch_41,user_attrs_val_f1_epoch_42,user_attrs_val_f1_epoch_43,user_attrs_val_f1_epoch_44,user_attrs_val_f1_epoch_45,user_attrs_val_f1_epoch_46,user_attrs_val_f1_epoch_47,user_attrs_val_f1_epoch_48,user_attrs_val_f1_epoch_49,user_attrs_val_f1_epoch_5,user_attrs_val_f1_epoch_50,user_attrs_val_f1_epoch_51,user_attrs_val_f1_epoch_52,user_attrs_val_f1_epoch_53,user_attrs_val_f1_epoch_54,user_attrs_val_f1_epoch_55,user_attrs_val_f1_epoch_56,user_attrs_val_f1_epoch_57,user_attrs_val_f1_epoch_58,user_attrs_val_f1_epoch_59,user_attrs_val_f1_epoch_6,user_attrs_val_f1_epoch_60,user_attrs_val_f1_epoch_61,user_attrs_val_f1_epoch_62,user_attrs_val_f1_epoch_63,user_attrs_val_f1_epoch_64,user_attrs_val_f1_epoch_65,user_attrs_val_f1_epoch_66,user_attrs_val_f1_epoch_67,user_attrs_val_f1_epoch_68,user_attrs_val_f1_epoch_69,user_attrs_val_f1_epoch_7,user_attrs_val_f1_epoch_70,user_attrs_val_f1_epoch_71,user_attrs_val_f1_epoch_72,user_attrs_val_f1_epoch_73,user_attrs_val_f1_epoch_74,user_attrs_val_f1_epoch_75,user_attrs_val_f1_epoch_76,user_attrs_val_f1_epoch_77,user_attrs_val_f1_epoch_78,user_attrs_val_f1_epoch_79,user_attrs_val_f1_epoch_8,user_attrs_val_f1_epoch_80,user_attrs_val_f1_epoch_81,user_attrs_val_f1_epoch_82,user_attrs_val_f1_epoch_83,user_attrs_val_f1_epoch_84,user_attrs_val_f1_epoch_85,user_attrs_val_f1_epoch_86,user_attrs_val_f1_epoch_87,user_attrs_val_f1_epoch_88,user_attrs_val_f1_epoch_89,user_attrs_val_f1_epoch_9,user_attrs_val_f1_epoch_90,user_attrs_val_f1_epoch_91,user_attrs_val_f1_epoch_92,user_attrs_val_f1_epoch_93,user_attrs_val_f1_epoch_94,user_attrs_val_f1_epoch_95,user_attrs_val_f1_epoch_96,user_attrs_val_f1_epoch_97,user_attrs_val_f1_epoch_98,user_attrs_val_f1_epoch_99,state
10,0.5295653070547129,2026-07-31 12:56:13.083905,2026-07-31 13:00:08.274467,0 days 00:03:55.190562,128,0.372916136764715,603,0.0026936379642822964,6,0.7338157206922167,0.7511073865677003,,0.7500795334040297,0.7509119673652969,0.7513060673676897,,,,,,,0.7434374916037507,,,,,,,,,,,0.7452084489914611,,,,,,,,,,,0.7527796111082906,,,,,,,,,,,0.7525505205543872,,,,,,,,,,,0.7495357871864095,,,,,,,,,,,0.7522231362870686,,,,,,,,,,,0.7517870542237668,,,,,,,,,,,0.7455203002388263,,,,,,,,,,,PRUNED
11,0.5414160777948912,2026-07-31 13:00:08.278227,2026-07-31 13:00:56.935890,0 days 00:00:48.657663,512,0.2282191459526733,261,0.0001062560004971346,6,0.690607355304914,0.7387059591428611,,0.7380677470960562,,,,,,,,,0.7157083803081549,,,,,,,,,,,0.7203068317133283,,,,,,,,,,,0.7286189890729254,,,,,,,,,,,0.7258125979139909,,,,,,,,,,,0.7293681133348324,,,,,,,,,,,0.7298729562059268,,,,,,,,,,,0.7335326831176816,,,,,,,,,,,0.735599134622095,,,,,,,,,,,PRUNED
12,0.5249530669805547,2026-07-31 13:00:56.938949,2026-07-31 13:08:29.737730,0 days 00:07:32.798781,512,0.22902636057861356,522,0.0010124892133403266,4,0.7373540856031129,0.7507239382239382,0.7492722608429812,0.7508129591713838,0.7498370902320634,0.7541752969245694,0.7524094558782812,0.7533122533775838,0.755427633721006,0.7543461829176115,0.7544182621502209,0.7505407931633061,0.748902298112723,0.7557196339434277,0.7533440624752659,0.7534734122485566,0.7533579141427442,0.7536668118869394,0.7562403457988811,0.7517916004964434,0.7530309833857207,0.7526080674452207,0.7551908426870859,0.7499149548606568,0.7550255358612312,0.7546257359125316,0.7529526908172307,0.755207861899528,0.7533491973758595,0.7533805197549123,0.7541555240941744,0.7534571941306872,0.7538595289530534,0.7540098542824195,0.7513072147953532,0.7527945082980458,0.7531380753138075,0.7545433089450082,0.7541280312668039,0.7522196820670956,0.7527673343201855,0.7523290793676036,0.7546068474505288,0.7501447402081566,0.7525687747503585,0.7524011541349916,0.7519430309954962,0.7541971137476755,0.7547253782920572,0.7527574504189204,0.7519963738651665,0.7535001450154244,0.7530236772643107,0.753791011855528,0.7517871326449563,0.7522163707095033,0.7503357472021066,0.7530406914125095,0.7503396105798684,0.7517106030870419,0.7512852706006741,0.7523486119736268,0.7518858469167062,0.7532184044078004,0.7518993352326686,0.7515690307171764,0.7521412570826196,0.751587144459843,0.7532514874171669,0.7532209591010062,0.7513894231406932,0.7523244441546587,0.7528007346189164,0.752097999443185,0.7511400479742731,0.7527010961159087,0.7514635725707338,0.7501629574448273,0.7528312533627285,0.7517123737042383,0.7509260475502431,0.7505563476939888,0.7499437852995251,0.7518419773840638,0.7513068271820054,0.7520474590508189,0.751910686803871,0.7523436079877431,0.7513109887666898,0.7520676394668915,0.7514382536054851,0.7502777043110288,0.7505516444257644,0.7503825655638224,0.7500796093832927,0.749211876591086,0.7510434084236304,0.7490668657353098,0.7517504024289696,0.7514853299133667,COMPLETE
13,0.5259304366041305,2026-07-31 13:08:29.743286,2026-07-31 13:39:36.421345,0 days 00:31:06.678059,128,0.19816353463766032,566,0.001767570248694453,7,0.7395792250887381,0.7491113342197379,0.75,0.7487603084860392,0.7516965599885377,0.7519470508492597,0.7532869900283787,0.7479394029327254,0.7506426735218509,0.7520324667624155,0.7494456762749445,0.7505872049046538,0.7453110098548268,0.7545021707480227,0.751889118411408,0.7529848274034321,0.7520036031739724,0.7521446850263196,0.7537489513422819,0.7512035947362791,0.7547500424986596,0.7422400649050903,0.7550121115291449,0.744157904644096,0.7540819945617192,0.7523426332786278,0.7483435632697858,0.7516206656234796,0.751111825537159,0.7429431585924985,0.7525961966046718,0.7540914923145409,0.7507409602845287,0.7499362047893415,0.7534964810850309,0.7522704003616685,0.7540906106369009,0.7507599191205024,0.754338210275604,0.7468612744104332,0.7532205697528278,0.7511114077831921,0.7510020713959056,0.7488675852184378,0.753280535702788,0.7530249855953067,0.7479809428148712,0.7463354715436058,0.7534374271731531,0.7525328305294048,0.7508196721311475,0.751593543321756,0.7489419241430599,0.7528954486960633,0.7504075708775697,0.7508561304227103,0.7478142295660544,0.7512201626883585,0.7511909317638986,0.7485707301837342,0.7519261616135055,0.7486445398162225,0.750422807441411,0.7498895330932073,0.7504450839970551,0.7505839951945539,0.7458790649717131,0.7496939372970671,0.7516082726354405,0.7495664098737547,0.7514320248042462,0.750207202630805,0.7516664000426598,0.7528824688115562,0.7464229367281432,0.753027704142627,0.750783033391729,0.7493549674158798,0.7514874502541471,0.7502733552017494,0.7477785742301086,0.7478712188792475,0.7523510971786834,0.7499767401677366,0.7520849328850177,0.7512072501157637,0.751128839040059,0.7514443311635689,0.7505539143279173,0.745922148238286,0.7482305358948432,0.7510870997496376,0.7505377472325692,0.747978346588251,0.7507623770252712,0.7483395627739385,0.7470391903531438,0.7490633707985014,0.7504607930907368,0.750304088000423,COMPLETE
14,0.5287582187164879,2026-07-31 13:39:36.426655,2026-07-31 13:40:22.917724,0 days 00:00:46.491069,256,0.1756364150680863,609,0.0027327628064196473,2,0.7396044250754275,0.7502587052641482,,0.7513867478292949,0.7522428017968157,0.7543887065687347,,,,,,,0.746446680503376,,,,,,,,,,,0.7508836677409294,,,,,,,,,,,0.7530002650076347,,,,,,,,,,,0.754687121105765,,,,,,,,,,,0.749580756734095,,,,,,,,,,,0.7537582643301881,,,,,,,,,,,0.75335442629302,,,,,,,,,,,0.7517923036373221,,,,,,,,,,,PRUNED
15,0.5248981395176787,2026-07-31 13:40:22.921057,2026-07-31 13:55:07.848180,0 days 00:14:44.927123,512,0.26040632126863783,751,0.0004016394017453248,5,0.7344348039282454,0.7502810943941747,0.7500593276203033,0.748895474137931,0.7498037963738909,0.7533672474234956,0.7527082456878418,0.7530003010116609,0.7543820607139584,0.7548821636550763,0.7541335006339124,0.7496469259015158,0.747080192179993,0.7568203259282235,0.7540317293824571,0.7543889686417574,0.7526729374106288,0.7525020933849037,0.7550202899307141,0.7515138581374876,0.7539425134918655,0.7531878794305559,0.7555526691778153,0.7465888997387242,0.7539373457075341,0.7552116689103527,0.7534270070585131,0.7557948412647055,0.7537262517056786,0.753423568987895,0.7548135287897972,0.7531421630756232,0.7539797777132448,0.753759472557492,0.7485720274589949,0.7536239502700713,0.7545455738910113,0.7550932173411767,0.7544916494206662,0.7527184749953474,0.7543898644143143,0.7525367076519041,0.7546004206098843,0.7515047291487532,0.753235786946024,0.7517932489451477,0.752427763278176,0.7542528406502583,0.7549123426285446,0.7532965652237168,0.7527889927751806,0.7547733556985414,0.7548225939343212,0.7543084806626214,0.753398722027926,0.7531990756025091,0.7476008695191135,0.7533318481437314,0.7527029891880432,0.7540120328071723,0.752895701785738,0.7539549771460937,0.7539396816605346,0.754784751717267,0.7528871408396796,0.7528588654643752,0.7535119306715207,0.7513307380630809,0.754139137193937,0.7541979557780559,0.7517189100049206,0.7530823843206987,0.7541154951659264,0.7535449735449735,0.7526096583719949,0.7534014491998123,0.7535755167559175,0.7520702834695827,0.7514243983315131,0.7539698047338049,0.7526831055965656,0.7514688523720474,0.7510882364615445,0.7536239461473107,0.7519042724229725,0.7527169633013073,0.7536716572687796,0.7532559049980425,0.7521295944938042,0.7505410896150628,0.7526616343944864,0.7520647005360976,0.7521472232721207,0.7511875468768504,0.7509928357500033,0.7516808547031039,0.7511380081568215,0.7507418792500034,0.7512981152804844,0.7524032488000104,COMPLETE
16,0.5285986272100401,2026-07-31 13:55:07.854155,2026-07-31 13:57:20.131185,0 days 00:02:12.277030,512,0.3954585991311387,745,0.0003680218608978946,6,0.7202787684098767,0.7455109035544085,,0.7470807588665995,0.7481981497418244,0.753243332235759,,,,,,,0.7414516453320823,,,,,,,,,,,0.7410875435953805,,,,,,,,,,,0.7482583416269446,,,,,,,,,,,0.748957198650336,,,,,,,,,,,0.7462690558972987,,,,,,,,,,,0.7471852060603621,,,,,,,,,,,0.7487524350865957,,,,,,,,,,,0.749710913513298,,,,,,,,,,,PRUNED
17,0.5357405934294459,2026-07-31 13:57:20.135127,2026-07-31 14:00:58.942464,0 days 00:03:38.807337,256,0.2914088786060287,744,0.00010276408060376063,8,0.7080345021460993,0.7430335459971188,,0.7449844994059244,,,,,,,,,0.7218412346835911,,,,,,,,,,,0.7295506667799202,,,,,,,,,,,0.7406092471136647,,,,,,,,,,,0.7405742339410321,,,,,,,,,,,0.7402540516863776,,,,,,,,,,,0.7351922264469793,,,,,,,,,,,0.7480259202351527,,,,,,,,,,,0.7446651346027577,,,,,,,,,,,PRUNED
18,0.5271983868895184,2026-07-31 14:00:58.945972,2026-07-31 14:06:45.646729,0 days 00:05:46.700757,128,0.3403878979528513,823,0.00032764556556352277,5,0.7283440379782183,0.7491518551057647,,0.747370697812745,0.7496346744245285,0.7535607642100256,0.7534191210023338,0.749966306369444,0.7511507825321219,0.7517692757941787,,,0.7398517472643841,,,,,,,,,,,0.7452344324794328,,,,,,,,,,,0.7510322047894302,,,,,,,,,,,0.7517796430089247,,,,,,,,,,,0.7504801769700502,,,,,,,,,,,0.7502229795391312,,,,,,,,,,,0.7527763540064923,,,,,,,,,,,0.749366817201131,,,,,,,,,,,PRUNED
19,0.528186375012209,2026-07-31 14:06:45.651745,2026-07-31 14:11:03.749913,0 days 00:04:18.098168,512,0.2650068393934399,867,0.0001922168447376802,8,0.723906701508427,0.7481475493762294,,0.7481787275376396,0.7449405936551574,0.7528555092598678,,,,,,,0.7381756293063219,,,,,,,,,,,0.7414249461074577,,,,,,,,,,,0.7466786998818798,,,,,,,,,,,0.7490560751404214,,,,,,,,,,,0.7471601958023201,,,,,,,,,,,0.7467124844417988,,,,,,,,,,,0.7487708422402736,,,,,,,,,,,0.7474557611234929,,,,,,,,,,,PRUNED
20,0.5251740009491338,2026-07-31 14:11:03.754585,2026-07-31 14:42:59.032677,0 days 00:31:55.278092,256,0.185110783059516,650,0.0004744855957261015,10,0.7358143213647707,0.7492367958935566,0.7488650379195423,0.7512459025131253,0.75130466548377,0.7536171433040486,0.7542959103192356,0.7496359239515278,0.7525001655738791,0.7539404326036717,0.7531764270808569,0.750491632218967,0.7476289795757742,0.7547381757859951,0.7541846069283218,0.754488990742067,0.7532532335368656,0.7503563648099836,0.7557505274533011,0.7519067204408417,0.7537483916708243,0.745216070688941,0.7540510776653206,0.7483041210837941,0.7553664768674042,0.7537020647019194,0.750820858517496,0.7560246758410178,0.7506245407788391,0.7497683662096655,0.7528215663808884,0.7537867773401359,0.7541156606162938,0.7532094750286384,0.7507415309361503,0.7533789530152167,0.7531464568589464,0.7542597700846014,0.7538481709715484,0.7489473115957677,0.7541342537736335,0.7518590429395993,0.7542091082342117,0.7487375794103274,0.7525711302531976,0.7517709951807864,0.7521813846297307,0.7519698117218745,0.7534331508475695,0.7542755916793664,0.7541193534477126,0.7523003898066877,0.7527206691321695,0.7529043614316449,0.7514220931620191,0.7508640896269516,0.7470156536153034,0.7527146505992534,0.749899831717285,0.7500332969286913,0.7521997403585151,0.7519747650653874,0.7506221734592844,0.7521244418839118,0.7526440246342541,0.7494260850995675,0.7460242139942245,0.747477210234738,0.7519590470565072,0.7518903220742523,0.7518945114984042,0.7507721300319321,0.7520820823434196,0.7504510719592443,0.7503887819921453,0.7529944208185401,0.7511927669557424,0.7485123624353128,0.7521878609008085,0.7506369721052423,0.7511529189812388,0.7512971651876151,0.7489874283309663,0.750610348357966,0.7486802238657864,0.7511611430370778,0.7505256872874536,0.7486429952074563,0.7510935221828786,0.7443071987716436,0.7501480399510482,0.7506098754158241,0.75075465806183,0.7475885526001116,0.7485445262250514,0.7468389922159766,0.7480229574968923,0.7471508544096623,0.7498362631316968,0.7505473311092578,COMPLETE
21,0.5247337328090084,2026-07-31 14:42:59.040655,2026-07-31 14:48:54.214341,0 days 00:05:55.173686,512,0.22804888936687265,437,0.0010766071937007406,4,0.7376760799795888,0.7506317543953976,0.7510012027650379,0.7506100667721434,0.749863236687259,0.7547337703974143,0.7530172753806106,0.7529016773990479,0.7552708485544306,0.7553736459976277,0.7532911159576425,0.7510932213589376,0.7498719524687564,0.7562185199535064,0.753591972892753,0.7542861657580785,0.7528632972575391,0.7529911128796922,0.7554376105734207,0.7523200384558892,0.7539443384433187,0.7517313297146982,0.7561085681129521,0.7485868313618759,0.7556162082720974,0.7548332939849427,0.7540477822899636,0.7555699147066426,0.7535907529061731,0.7530321487209364,0.7547382789940673,0.7539520619167336,0.7547619359315066,0.7550361452083089,0.7521086675291073,0.7533701948393892,0.7541211493318296,0.7550575867061448,0.7552493181432617,0.7532422846858292,0.753678872944928,0.7533358042994811,0.754851433079148,0.7508771929824561,0.7540348612007747,0.751936650025822,0.753646613054941,0.754115522520872,0.7548874929805545,0.7532012114127836,0.7529549568736024,0.7538007535636182,0.7544809461235217,0.7539581222115473,0.7533319229955574,0.7529057082787893,0.7484343487952446,0.7532320492903973,0.7513069454817027,0.7530601735088669,0.7534123610634422,0.7534126752723513,0.7532625350029059,0.7541666666666667,0.751645736946464,0.7519331520657868,0.7528249703674437,0.7520232358571523,0.7552474784843647,0.7545789459932589,0.752652001748136,0.7539712680556828,0.753396070402016,0.7523849904600381,0.7517302292471361,0.7541856628869059,0.7522674165313478,0.7514962892027771,0.7527167128759708,0.7526608294447649,0.7520497448477613,0.7518338547560407,0.751282729436657,0.753269558380291,0.7528781157583438,0.7534983853606028,0.7536069441005122,0.754028318722401,0.7518715731758752,0.7523842231791403,0.7537056210109694,0.7520544138469478,0.7527171778016395,0.7514944717769666,0.7514484510172227,0.7514513691912096,0.7518525355344005,0.7509881422924901,0.7522260632725749,0.7520185455934458,COMPLETE
22,0.5246442965068236,2026-07-31 14:48:54.219898,2026-07-31 14:56:45.819661,0 days 00:07:51.599763,512,0.2513583423721064,472,0.0008034166097392083,5,0.736839249623591,0.7485571399608029,0.7516897010579571,0.7492609585467971,0.7503032726787976,0.7542219304005253,0.7526273560708696,0.7522766752645155,0.7548031146878138,0.7551232976590371,0.7543850449647361,0.7507269574496466,0.7485779590140516,0.7562512862728956,0.75363838993051,0.7543556534469342,0.753260015710919,0.7522290192315382,0.755462514719351,0.7534036128622132,0.7544991867359253,0.7533292737814725,0.7551653693982571,0.7462698423205751,0.7555275458221732,0.755459260718272,0.7523530033840947,0.7550731599652052,0.7542243512133495,0.7526636023062412,0.7552528466615825,0.7535263352527868,0.7539055805307634,0.7544883303411131,0.7521600844718578,0.7544718013468014,0.7548011333823066,0.7554513666068599,0.754207872159277,0.7530411686586985,0.7545612001718996,0.7533113463482101,0.7546070247283037,0.7498175133147692,0.7529159440244662,0.7520148872318398,0.7539067664401491,0.7543294979215803,0.7556308524749484,0.7538748659845668,0.7539272563511616,0.7539297470948295,0.7553128959364673,0.7549955420359784,0.7535817377717751,0.7522167291813012,0.747545002731476,0.7537701644684988,0.751106017802889,0.7537867773401359,0.7526599968238844,0.7546192185794506,0.7532714476238265,0.7542518007242114,0.7528378271108407,0.7519374674865611,0.7529514186595613,0.7523585528923654,0.7552000830974578,0.7545949891805929,0.7522916279193347,0.7535511549428414,0.7545477264655978,0.7519912624204161,0.752238173438576,0.7542075184816233,0.7533925324760876,0.7518915595005748,0.7521145258733911,0.7538028905892356,0.7539411094075559,0.7522697106450756,0.7527245346825009,0.753929446927887,0.7514663630224953,0.7542212899842685,0.7547738432360812,0.7543752517312614,0.7536003983698287,0.7504919481145336,0.7542951498551902,0.7528921368175283,0.7533981091061467,0.751994477851672,0.7523750543528389,0.7533806382225253,0.7524459252207943,0.7511274894568095,0.7531718569780853,0.7534636205156436,COMPLETE
23,0.5270460534126337,2026-07-31 14:56:45.827559,2026-07-31 14:57:35.078344,0 days 00:00:49.250785,512,0.21058313362002723,459,0.0015119207177865873,3,0.7328125639033168,0.7523459379106221,,0.7509463743495767,0.7520476740522944,0.7537813692951502,0.7548894310832268,0.7538453543961754,0.7545352509723056,0.7538892143461563,,,0.7480079046344107,,,,,,,,,,,0.7490216405338862,,,,,,,,,,,0.7520892777883457,,,,,,,,,,,0.7517257733045265,,,,,,,,,,,0.7508484125840224,,,,,,,,,,,0.7529387069689337,,,,,,,,,,,0.7531527779585356,,,,,,,,,,,0.7529535449109666,,,,,,,,,,,PRUNED
24,0.5270386449125687,2026-07-31 14:57:35.082332,2026-07-31 14:58:50.352264,0 days 00:01:15.269932,512,0.15811698280221048,263,0.0008148542906240556,7,0.7346667930609536,0.7484492151680242,,0.7512226069946337,0.7457705488766796,0.7546681987934502,0.7517363872541223,0.751879500561538,0.7544147144037022,0.7543791054113231,,,0.7482836026622208,,,,,,,,,,,0.746482765881842,,,,,,,,,,,0.7512972187629722,,,,,,,,,,,0.7535336491660718,,,,,,,,,,,0.7457838850718301,,,,,,,,,,,0.7520270895887621,,,,,,,,,,,0.7516609663089201,,,,,,,,,,,0.750680927389889,,,,,,,,,,,PRUNED
25,0.5281688838162326,2026-07-31 14:58:50.355636,2026-07-31 14:59:31.039259,0 days 00:00:40.683623,512,0.3051456053912669,487,0.002642229321742125,3,0.7390259766117578,0.7506773259305725,,0.7506604402935291,0.7509577531770985,0.7540255703707573,,,,,,,0.7485009821151659,,,,,,,,,,,0.7484385208415001,,,,,,,,,,,0.7525599016997747,,,,,,,,,,,0.7514364423455333,,,,,,,,,,,0.7506735533388532,,,,,,,,,,,0.7520717867511216,,,,,,,,,,,0.7523941598199801,,,,,,,,,,,0.752514032573975,,,,,,,,,,,PRUNED
26,0.5278280127656989,2026-07-31 14:59:31.042845,2026-07-31 15:01:14.225915,0 days 00:01:43.183070,256,0.2613476407949513,398,0.001615338848857996,5,0.7384101500417531,0.7489419424850787,,0.7491448577445707,0.7499769241926764,0.7538984117824497,0.7536475145255003,0.7503273912927279,0.7523003799764335,,,,0.7436185931759953,,,,,,,,,,,0.7480591865171522,,,,,,,,,,,0.7508385989546766,,,,,,,,,,,0.7522037989295833,,,,,,,,,,,0.748101973947095,,,,,,,,,,,0.7498718467556994,,,,,,,,,,,0.7519186243138479,,,,,,,,,,,0.7494906166219839,,,,,,,,,,,PRUNED
27,0.5297364376574768,2026-07-31 15:01:14.229561,2026-07-31 15:04:24.195198,0 days 00:03:09.965637,128,0.2114733888197503,518,0.0042672631576611405,6,0.7386200582150129,0.7524463767354498,,0.7511157334878026,0.7524505018159097,0.7496187944458688,,,,,,,0.746810936961307,,,,,,,,,,,0.7430385341744686,,,,,,,,,,,0.7514776317130337,,,,,,,,,,,0.7521964260222952,,,,,,,,,,,0.7480245595301656,,,,,,,,,,,0.7499606361202961,,,,,,,,,,,0.7503985545754065,,,,,,,,,,,0.7488563524728425,,,,,,,,,,,PRUNED
28,0.5270116775488785,2026-07-31 15:04:24.198952,2026-07-31 15:05:23.668250,0 days 00:00:59.469298,512,0.09318151136248065,427,0.0006431873710461327,4,0.7371312391441921,0.751419962134343,,0.7506584723441615,0.7494831748402844,0.7531637243810676,0.7524209040655506,0.7535366441972958,0.7551587198588003,0.7547033004026776,,,0.7475855337511559,,,,,,,,,,,0.7489542475143017,,,,,,,,,,,0.7504559817093535,,,,,,,,,,,0.7516680185248175,,,,,,,,,,,0.7491699845240143,,,,,,,,,,,0.7521525296343666,,,,,,,,,,,0.7526881720430108,,,,,,,,,,,0.7522410031282037,,,,,,,,,,,PRUNED
29,0.527752615941257,2026-07-31 15:05:23.671793,2026-07-31 15:06:31.635259,0 days 00:01:07.963466,256,0.04683294127007692,341,0.0012184044229651295,3,0.7411870479462165,0.7509095773140717,,0.7492139101114575,0.750799100272286,0.7529597890573501,0.7546373716843757,0.7515594017150136,0.7537509426112281,,,,0.7475963438084451,,,,,,,,,,,0.7512271999173254,,,,,,,,,,,0.7523243603206721,,,,,,,,,,,0.7549800283468625,,,,,,,,,,,0.7490542244640606,,,,,,,,,,,0.7521405566756566,,,,,,,,,,,0.7521423346222176,,,,,,,,,,,0.7506978970036955,,,,,,,,,,,PRUNED
30,0.5388562753780655,2026-07-31 16:13:46.996552,2026-07-31 16:15:29.020230,0 days 00:01:42.023678,256,0.3350570913459528,308,0.00015815209909357249,9,0.7132962972027116,0.7453580187026707,,0.7452225870700329,,,,,,,,,0.720434865052778,,,,,,,,,,,0.7318616162418274,,,,,,,,,,,0.7442712640753228,,,,,,,,,,,0.7448688823815214,,,,,,,,,,,0.7403897921826209,,,,,,,,,,,0.7429737877333622,,,,,,,,,,,0.7448934899462473,,,,,,,,,,,0.7442927303146419,,,,,,,,,,,PRUNED
31,0.5281341960071108,2026-07-31 16:15:29.023628,2026-07-31 16:17:09.955612,0 days 00:01:40.931984,512,0.2493678375491034,674,0.00035579093435952853,5,0.7346605522065127,0.749562972326063,,0.7489307905425397,0.7488390712570056,0.7536740168815024,,,,,,,0.7463859538453451,,,,,,,,,,,0.7457176648815298,,,,,,,,,,,0.7504727623668114,,,,,,,,,,,0.7511915361650867,,,,,,,,,,,0.7461530212857219,,,,,,,,,,,0.7497975923443452,,,,,,,,,,,0.7514771048744461,,,,,,,,,,,0.7500865074928798,,,,,,,,,,,PRUNED
32,0.5326939854262743,2026-07-31 16:17:09.959299,2026-07-31 16:17:55.265132,0 days 00:00:45.305833,512,0.27640170964647987,403,0.00026859049043396875,5,0.7245072087929807,0.7480602464628023,,0.7477567298105683,,,,,,,,,0.7401777801648898,,,,,,,,,,,0.7416766677004814,,,,,,,,,,,0.7455949052085145,,,,,,,,,,,0.7487741178978787,,,,,,,,,,,0.7469934377929557,,,,,,,,,,,0.7475853961553361,,,,,,,,,,,0.7479120229878884,,,,,,,,,,,0.748119645514634,,,,,,,,,,,PRUNED
33,0.5251031175036037,2026-07-31 16:17:55.268043,2026-07-31 16:27:51.429561,0 days 00:09:56.161518,512,0.2219960613340262,680,0.0004342244342556937,4,0.7349318801089918,0.7517581526435437,0.7507428978961131,0.7492045515828075,0.7500232258749518,0.7539810482444069,0.7537409650322329,0.7530031008155926,0.7551159083187413,0.7547056598359052,0.7534097036812962,0.7512213353266238,0.7479822725913988,0.7552409332830169,0.7536075841331951,0.7539477158700819,0.7530833322364524,0.7521868971167314,0.7551330897364212,0.7519369525280226,0.7543469975160014,0.7538601511095874,0.7545563113349603,0.7485843266146597,0.7557327496351887,0.7543983848553973,0.7529109770297449,0.7554099379686346,0.7539942835315657,0.7538152135336567,0.7539613944108327,0.7542211418435056,0.7547051196416644,0.7543932945139306,0.749983889884136,0.7535731113554264,0.754303640629531,0.7550624422132802,0.7546556155904107,0.752583184494278,0.753365113133462,0.7535999368778191,0.7550884173876622,0.7504817864506826,0.7538887649151363,0.7517552657973922,0.75318957056842,0.7537309525056292,0.7536862524083515,0.7529868894057941,0.7514906815690259,0.7538788607043351,0.753410806906966,0.7540708278115282,0.7533448225961349,0.7530668777206173,0.7487755156072119,0.7546089275908057,0.7513557447602297,0.7533850279388647,0.7537698985077759,0.7531402743469806,0.7532583443804224,0.7528799116301089,0.751256547272631,0.7513544302120726,0.7526123233227173,0.7509565446058774,0.7539947686012483,0.7537716009874738,0.7517799952357005,0.7534883720930232,0.7539057911429579,0.7525016501650165,0.7518524357559514,0.7531596864443256,0.7525613408290863,0.7513028257727448,0.7514175342106986,0.7520250849229161,0.7525638831474875,0.7512029586818489,0.7500066093853271,0.7526918163568579,0.7515831134564643,0.7534888578478087,0.7527963914165776,0.753207331785339,0.7521751040267143,0.7514411217665449,0.7519897539108956,0.7518513638160496,0.7521865889212828,0.750776847316585,0.7513472716920673,0.7504357010826512,0.7511076635858062,0.7496871422105067,0.7506440181501968,0.7508839012125815,COMPLETE
34,0.5266136282804641,2026-07-31 16:27:51.436355,2026-07-31 16:29:10.231291,0 days 00:01:18.794936,512,0.2889509223169976,366,0.0007349076675345855,7,0.7288566534632266,0.7478963129581702,,0.7486244002927385,0.7489005684865386,0.7548321198470483,0.7508441679295951,0.7508463916284174,0.7547189501558852,0.7554865424430642,,,0.7456728232189974,,,,,,,,,,,0.745877749830319,,,,,,,,,,,0.7507036225211087,,,,,,,,,,,0.7518537859007833,,,,,,,,,,,0.7501971712498028,,,,,,,,,,,0.750364222035099,,,,,,,,,,,0.7528086951977844,,,,,,,,,,,0.7501770798529903,,,,,,,,,,,PRUNED
